,userCode,project_id,requestedDevice,userAgent,pageReferrer,year,month,day,hour
93686,fe290776-aa65-ed49-1b52-6726581d3470,5985,Mobile,Android,Google,2018,1,6,10
93687,97072120-1007-4c9c-bba3-d93d7393ab73,5761,Mobile,Android,Google,2018,1,6,10
93689,c397534c-a800-6f41-8e86-d6431826810d,5831,Desktop,Macintosh,HomeWebsite,2018,1,6,10
93694,1d66ff01-1b70-8e38-7ef5-9a2a950cbe99,8748,Mobile,iPhone,HomeWebsite,2018,1,6,10
93695,cd4fa953-17ff-aba3-ba53-11208ad5b86b,5548,Desktop,Windows,Google,2018,1,6,10
93696,23be8bc0-4d81-ae99-6533-7c587e620393,5845,Desktop,Windows,Google,2018,1,6,10
93697,1d66ff01-1b70-8e38-7ef5-9a2a950cbe99,8748,Mobile,iPhone,HomeWebsite,2018,1,6,10
93698,1c61c7e0-8aed-d30d-8717-2c52f4ec41f9,5995,Mobile,Android,Google,2018,1,6,10
93699,a867b3a4-ba95-cc63-8dea-aaf4fa66293d,8823,Mobile,iPhone,Google,2018,1,6,10
93704,1d66ff01-1b70-8e38-7ef5-9a2a950cbe99,8748,Mobile,iPhone,HomeWebsite,2018,1,6,10
93708,f82449f7-b617-abed-893e-12824b566927,6971,Mobile,Android,Google,2018,1,6,10
93710,aa122780-ac0a-92c4-93f7-e690476b0dc8,9128,Mobile,iPhone,HomeWebsite,2018,1,6,10
93714,47a9fbaa-e9e4-d405-587a-fc706591b5f6,2565,Mobile,Android,HomeWebsite,2018,1,6,10
93717,fd2fe51d-806a-eaf5-d489-795c29407746,6279,Mobile,Android,Facebook,2018,1,6,10
93723,fd2fe51d-806a-eaf5-d489-795c29407746,6279,Mobile,Android,Facebook,2018,1,6,10
93724,fd2fe51d-806a-eaf5-d489-795c29407746,6279,Mobile,Android,Facebook,2018,1,6,10
93725,e32546f7-a584-778a-89ec-ef8bffbe4d55,5673,Mobile,Android,HomeWebsite,2018,1,6,10
93726,8b40f789-e259-d3cf-d206-bf0d4cc9dabd,6063,Mobile,Android,HomeWebsite,2018,1,6,10
93728,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5845,Desktop,Other_OS,Other_PageReferer,2018,1,6,10
93729,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5845,Desktop,Other_OS,Other_PageReferer,2018,1,6,10
93730,f82449f7-b617-abed-893e-12824b566927,6971,Mobile,Android,Google,2018,1,6,10
93731,23be8bc0-4d81-ae99-6533-7c587e620393,5845,Desktop,Windows,Google,2018,1,6,10
93733,47a9fbaa-e9e4-d405-587a-fc706591b5f6,2565,Mobile,Android,HomeWebsite,2018,1,6,10
93734,e366395f-fcad-464f-c015-24aac405f005,5020,Desktop,Android,HomeWebsite,2018,1,6,10
93737,e366395f-fcad-464f-c015-24aac405f005,5020,Desktop,Android,HomeWebsite,2018,1,6,10
93738,e366395f-fcad-464f-c015-24aac405f005,5020,Desktop,Android,HomeWebsite,2018,1,6,10
93739,3f0b3f64-468d-8411-efee-debb3facd532,6608,Desktop,Other_OS,Google,2018,1,6,10
93741,e32546f7-a584-778a-89ec-ef8bffbe4d55,2161,Mobile,Android,HomeWebsite,2018,1,6,10
93744,1d66ff01-1b70-8e38-7ef5-9a2a950cbe99,5404,Mobile,iPhone,HomeWebsite,2018,1,6,10
93747,7f9f573b-f4bc-0483-19fa-7130397ddbd5,6085,Mobile,Android,Google,2018,1,6,10
93749,c397534c-a800-6f41-8e86-d6431826810d,4799,Desktop,Macintosh,HomeWebsite,2018,1,6,10
93751,e32546f7-a584-778a-89ec-ef8bffbe4d55,314,Mobile,Android,HomeWebsite,2018,1,6,10
93752,09e136da-74e5-1551-88b1-9dc11ac3edd7,4867,Mobile,Android,Google,2018,1,6,10
93755,7c392636-dc29-9288-15ce-a7a0254000fb,6600,Mobile,Android,Google,2018,1,6,10
93757,7c392636-dc29-9288-15ce-a7a0254000fb,6600,Mobile,Android,Google,2018,1,6,10
93758,fd2fe51d-806a-eaf5-d489-795c29407746,8092,Mobile,Android,HomeWebsite,2018,1,6,10
93760,fd2fe51d-806a-eaf5-d489-795c29407746,8092,Mobile,Android,HomeWebsite,2018,1,6,10
93761,981ab3a0-0cc5-bcd8-56af-5c3d62f7cead,9051,Mobile,Android,HomeWebsite,2018,1,6,10
93765,686585a1-fdaa-3899-8a08-2431be93f86d,2433,Mobile,iPad,Google,2018,1,6,10
93766,18239069-926f-c4aa-e70e-8ad54ea887ec,5399,Desktop,Windows,Google,2018,1,6,10
93768,6f24b799-8707-0b32-0b2a-e9affdf368de,8450,Mobile,iPhone,Google,2018,1,6,10
93770,c16e8919-ad05-6359-cd59-4459e138c42c,8209,Mobile,iPhone,Google,2018,1,6,10
93773,2f6def2c-e6c8-6031-2caa-5b0fe721fd3b,5412,Desktop,Windows,HomeWebsite,2018,1,6,10
93778,f82449f7-b617-abed-893e-12824b566927,6971,Mobile,Android,Google,2018,1,6,10
93782,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6654,Desktop,Other_OS,Other_PageReferer,2018,1,6,10
93784,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6654,Desktop,Other_OS,Other_PageReferer,2018,1,6,10
93785,fd2fe51d-806a-eaf5-d489-795c29407746,6279,Mobile,Android,HomeWebsite,2018,1,6,10
93786,8b40f789-e259-d3cf-d206-bf0d4cc9dabd,5657,Mobile,Android,HomeWebsite,2018,1,6,10
93789,fd2fe51d-806a-eaf5-d489-795c29407746,8092,Mobile,Android,HomeWebsite,2018,1,6,10
93790,a1558a84-0656-9b0e-1df7-848a8fce33c3,6449,Desktop,Windows,HomeWebsite,2018,1,6,10
93795,69e0ccc3-83cf-24c9-5fa4-6381fe00a2d7,8354,Mobile,iPad,HomeWebsite,2018,1,6,10
93796,4289efb7-960b-5861-79d0-a74dd65aec22,9250,Mobile,Android,Other_PageReferer,2018,1,6,10
93797,6f24b799-8707-0b32-0b2a-e9affdf368de,9334,Mobile,iPhone,HomeWebsite,2018,1,6,10
93801,b5b07692-f9b4-86ec-78fc-695e9ed62dbd,8444,Desktop,Windows,Google,2018,1,6,10
93802,fd2fe51d-806a-eaf5-d489-795c29407746,2262,Mobile,Android,HomeWebsite,2018,1,6,10
93806,f92cca86-52a9-8c37-55ad-2fc932d2ff55,4528,Desktop,Windows,Google,2018,1,6,10
93812,3223ad64-2cf9-5047-3f13-b0c8c30fada1,5485,Desktop,Windows,HomeWebsite,2018,1,6,10
93816,7e0c789b-8bbd-51f2-ddf9-e7bb2fd98a5e,4479,Mobile,iPhone,Google,2018,1,6,10
93817,b5b07692-f9b4-86ec-78fc-695e9ed62dbd,9116,Desktop,Windows,HomeWebsite,2018,1,6,10
93823,3223ad64-2cf9-5047-3f13-b0c8c30fada1,8195,Desktop,Windows,HomeWebsite,2018,1,6,10
93830,83cda86d-e159-90c0-eaba-776016846430,8717,Mobile,Android,Google,2018,1,6,10
93833,7b43163c-ee8c-cdc2-a299-91dafa0728ea,998,Desktop,Windows,Google,2018,1,6,10
93834,56dcd54c-657b-d57e-ef20-61b202e8ef58,3738,Desktop,Windows,HomeWebsite,2018,1,6,10
93836,c397534c-a800-6f41-8e86-d6431826810d,3897,Desktop,Macintosh,HomeWebsite,2018,1,6,10
93840,714c1548-94fb-f10e-aa86-bd1339590405,7792,Mobile,iPhone,Google,2018,1,6,10
93843,fd2fe51d-806a-eaf5-d489-795c29407746,2262,Mobile,Android,HomeWebsite,2018,1,6,10
93844,83cda86d-e159-90c0-eaba-776016846430,8717,Mobile,Android,Google,2018,1,6,10
93846,47a9fbaa-e9e4-d405-587a-fc706591b5f6,6534,Mobile,Android,HomeWebsite,2018,1,6,10
93847,fd2fe51d-806a-eaf5-d489-795c29407746,2262,Mobile,Android,HomeWebsite,2018,1,6,10
93848,b5b07692-f9b4-86ec-78fc-695e9ed62dbd,8418,Desktop,Windows,HomeWebsite,2018,1,6,10
93849,fd2fe51d-806a-eaf5-d489-795c29407746,2262,Mobile,Android,HomeWebsite,2018,1,6,10
93850,fd2fe51d-806a-eaf5-d489-795c29407746,2262,Mobile,Android,HomeWebsite,2018,1,6,10
93851,981ab3a0-0cc5-bcd8-56af-5c3d62f7cead,2713,Mobile,Android,HomeWebsite,2018,1,6,10
93852,fd2fe51d-806a-eaf5-d489-795c29407746,8092,Mobile,Android,HomeWebsite,2018,1,6,10
93855,65933f88-e703-2c2e-332f-c7a1041ea38e,3114,Desktop,Windows,Google,2018,1,6,10
93856,39eeffed-5396-8677-2808-0e9b465937e6,3224,Mobile,iPhone,Google,2018,1,6,10
93859,f92cca86-52a9-8c37-55ad-2fc932d2ff55,4528,Desktop,Windows,Google,2018,1,6,10
93862,7b43163c-ee8c-cdc2-a299-91dafa0728ea,998,Desktop,Windows,Google,2018,1,6,10
93863,65933f88-e703-2c2e-332f-c7a1041ea38e,3114,Desktop,Windows,Google,2018,1,6,10
93864,fd2fe51d-806a-eaf5-d489-795c29407746,8388,Mobile,Android,HomeWebsite,2018,1,6,10
93866,f92cca86-52a9-8c37-55ad-2fc932d2ff55,4528,Desktop,Windows,Google,2018,1,6,10
93867,3512efa3-c904-52b2-57b7-098b9467f604,7069,Mobile,Android,Google,2018,1,6,10
93870,7e3fe096-c20c-2986-9593-be5dbecd39dd,6942,Desktop,Windows,Google,2018,1,6,10
93876,981ab3a0-0cc5-bcd8-56af-5c3d62f7cead,8353,Mobile,Android,HomeWebsite,2018,1,6,10
93879,fd2fe51d-806a-eaf5-d489-795c29407746,8092,Mobile,Android,HomeWebsite,2018,1,6,10
93886,f92cca86-52a9-8c37-55ad-2fc932d2ff55,4528,Desktop,Windows,Google,2018,1,6,10
93888,75176d9d-23c4-9b14-9f3a-639e3151f1d4,9084,Mobile,iPhone,Facebook,2018,1,6,10
93889,42eab600-9392-819a-0101-ec6a99de19b3,2436,Mobile,Android,Facebook,2018,1,6,10
93890,56dcd54c-657b-d57e-ef20-61b202e8ef58,4980,Desktop,Windows,HomeWebsite,2018,1,6,10
93892,6f24b799-8707-0b32-0b2a-e9affdf368de,4322,Mobile,iPhone,HomeWebsite,2018,1,6,10
93895,3c216ee0-f1da-d401-0520-12a357aaad75,9041,Mobile,Android,Other_PageReferer,2018,1,6,10
93896,56dcd54c-657b-d57e-ef20-61b202e8ef58,5067,Desktop,Windows,HomeWebsite,2018,1,6,10
93901,65933f88-e703-2c2e-332f-c7a1041ea38e,8888,Desktop,Windows,HomeWebsite,2018,1,6,10
93902,cf5b4409-ca78-c71c-a5ac-44d3444fd2bb,9033,Mobile,iPhone,Google,2018,1,6,10
93904,0dc97d27-d167-b01c-d226-1074aec1c8ec,4862,Mobile,iPhone,HomeWebsite,2018,1,6,10
93911,42eab600-9392-819a-0101-ec6a99de19b3,8753,Mobile,Android,HomeWebsite,2018,1,6,10
93913,6f24b799-8707-0b32-0b2a-e9affdf368de,4210,Mobile,iPhone,HomeWebsite,2018,1,6,10
93917,dc219628-1f71-f42b-56a9-bf842bfb5c17,6031,Mobile,iPhone,Other_PageReferer,2018,1,6,10
93925,dc219628-1f71-f42b-56a9-bf842bfb5c17,6031,Mobile,iPhone,Other_PageReferer,2018,1,6,10
93926,56dcd54c-657b-d57e-ef20-61b202e8ef58,7694,Desktop,Windows,HomeWebsite,2018,1,6,10
93928,c19b1ef3-34f2-3bcd-b2e7-6a771385b49f,5579,Mobile,Android,Google,2018,1,6,10
93929,472ce1d0-cab4-e340-e89b-885ca4ea3d19,7543,Desktop,Windows,Google,2018,1,6,10
93930,7d97718d-b114-30df-217a-953ba7509adc,5858,Mobile,iPhone,HomeWebsite,2018,1,6,10
93934,5a07a5b5-53e9-212f-d350-917197bd3fe3,8475,Mobile,iPhone,Google,2018,1,6,10
93938,a57cfbc1-bf50-63bc-0093-4d392554c643,7797,Desktop,Windows,Google,2018,1,6,10
93940,65bcbcf0-78fd-12be-dd1e-e0904e07a8bd,5845,Mobile,Android,Google,2018,1,6,10
93942,d4df4295-5027-989a-7161-be60d701bb60,6349,Mobile,Android,Google,2018,1,6,10
93943,75176d9d-23c4-9b14-9f3a-639e3151f1d4,9084,Mobile,iPhone,Facebook,2018,1,6,10
93946,27beb90f-ef56-3da1-595c-ba18de578cb2,8430,Mobile,Android,Google,2018,1,6,10
93948,47a9fbaa-e9e4-d405-587a-fc706591b5f6,2869,Mobile,Android,HomeWebsite,2018,1,6,10
93949,47a9fbaa-e9e4-d405-587a-fc706591b5f6,2869,Mobile,Android,HomeWebsite,2018,1,6,10
93956,1aa28fd3-d209-baf8-729e-e98582ca64b8,8660,Desktop,Windows,Google,2018,1,6,10
93957,56365bdc-1294-c024-8034-d079fe4124dc,8528,Mobile,Android,Other_PageReferer,2018,1,6,10
93961,dc219628-1f71-f42b-56a9-bf842bfb5c17,6031,Mobile,iPhone,Other_PageReferer,2018,1,6,10
93965,5a07a5b5-53e9-212f-d350-917197bd3fe3,8475,Mobile,iPhone,Google,2018,1,6,10
93977,56dcd54c-657b-d57e-ef20-61b202e8ef58,3830,Desktop,Windows,HomeWebsite,2018,1,6,10
93979,3ac96c7d-2cc7-8f40-d4d9-25aa46ae2e4e,8948,Desktop,Macintosh,HomeWebsite,2018,1,6,10
93981,3ac96c7d-2cc7-8f40-d4d9-25aa46ae2e4e,8948,Desktop,Macintosh,HomeWebsite,2018,1,6,10
93982,8e52f9cb-55a2-767b-2462-4d278043d7d5,8475,Desktop,Android,Google,2018,1,6,10
93983,dc219628-1f71-f42b-56a9-bf842bfb5c17,6031,Mobile,iPhone,Other_PageReferer,2018,1,6,10
93984,dc491fa0-10f7-d6f7-5d2d-d2234a2c77fc,7069,Mobile,Android,Other_PageReferer,2018,1,6,10
93986,061446c1-a549-6dd9-2f8c-773c973565ab,7491,Mobile,iPhone,Google,2018,1,6,10
93987,47a9fbaa-e9e4-d405-587a-fc706591b5f6,2869,Mobile,Android,HomeWebsite,2018,1,6,10
93991,549baee8-14f2-c239-2549-1c0b65801e13,6040,Mobile,Android,Google,2018,1,6,10
93993,061446c1-a549-6dd9-2f8c-773c973565ab,7491,Mobile,iPhone,Google,2018,1,6,10
93994,38278d8a-013e-4409-93db-7e597dba55cd,4858,Mobile,Android,Google,2018,1,6,10
93995,65933f88-e703-2c2e-332f-c7a1041ea38e,8888,Desktop,Windows,HomeWebsite,2018,1,6,10
93997,549baee8-14f2-c239-2549-1c0b65801e13,6040,Mobile,Android,Google,2018,1,6,10
93999,3ac96c7d-2cc7-8f40-d4d9-25aa46ae2e4e,6747,Desktop,Macintosh,HomeWebsite,2018,1,6,10
94008,56dcd54c-657b-d57e-ef20-61b202e8ef58,5681,Desktop,Windows,HomeWebsite,2018,1,6,10
94009,c2ba5acc-c753-b0c1-19e1-e625876796a3,7598,Mobile,Android,Google,2018,1,6,10
94010,cacdd4cd-5257-811d-2af3-19527c332a6f,3323,Mobile,Android,Other_PageReferer,2018,1,6,10
94011,450c29ad-7304-6fbc-580a-75c305f5942d,9202,Desktop,Windows,HomeWebsite,2018,1,6,10
94013,450c29ad-7304-6fbc-580a-75c305f5942d,9191,Desktop,Windows,HomeWebsite,2018,1,6,10
94014,a5a81f83-54c5-d964-0582-d6b6f73eef9b,7928,Mobile,Android,Other_PageReferer,2018,1,6,10
94016,73aff587-468b-b27b-7ff6-a3947760bf54,5884,Desktop,Macintosh,Google,2018,1,6,10
94018,2bb69904-0e11-b5a3-64b3-e3240b5c8f91,6040,Mobile,iPhone,Google,2018,1,6,10
94019,cacdd4cd-5257-811d-2af3-19527c332a6f,3323,Mobile,Android,HomeWebsite,2018,1,6,10
94020,4634035b-3a85-200a-a938-5aec64abf18e,4271,Mobile,iPhone,HomeWebsite,2018,1,6,10
94021,a77483aa-6c01-93eb-cd08-925f7d18acec,2096,Mobile,iPad,HomeWebsite,2018,1,6,10
94026,6f55c552-8b1c-465d-b25a-42de7662086e,3738,Mobile,Android,HomeWebsite,2018,1,6,10
94029,65933f88-e703-2c2e-332f-c7a1041ea38e,3114,Desktop,Windows,Google,2018,1,6,10
94030,6f55c552-8b1c-465d-b25a-42de7662086e,3738,Mobile,Android,HomeWebsite,2018,1,6,10
94037,b82646eb-1b0b-7c32-724b-a5f5bde1fcb1,9302,Desktop,Windows,HomeWebsite,2018,1,6,10
94039,caf74c7d-6e2b-acf4-c5a7-1833b46ca13f,8748,Mobile,Android,HomeWebsite,2018,1,6,10
94041,70024ad9-de2f-a7ce-c95c-c148c9cd0c44,5679,Desktop,Windows,Google,2018,1,6,10
94042,65933f88-e703-2c2e-332f-c7a1041ea38e,8888,Desktop,Windows,HomeWebsite,2018,1,6,10
94045,a77483aa-6c01-93eb-cd08-925f7d18acec,4478,Mobile,iPad,HomeWebsite,2018,1,6,10
94051,65933f88-e703-2c2e-332f-c7a1041ea38e,8888,Desktop,Windows,HomeWebsite,2018,1,6,10
94052,b0e89ec9-b2ec-c55c-4d79-106d5869f583,9243,Desktop,Windows,HomeWebsite,2018,1,6,10
94053,65933f88-e703-2c2e-332f-c7a1041ea38e,4163,Desktop,Windows,HomeWebsite,2018,1,6,10
94054,e5bd0a92-244f-7c36-bb5a-a3004a80e1aa,8466,Mobile,Android,Google,2018,1,6,10
94055,061446c1-a549-6dd9-2f8c-773c973565ab,5554,Mobile,iPhone,HomeWebsite,2018,1,6,10
94056,cacdd4cd-5257-811d-2af3-19527c332a6f,3323,Mobile,Android,Other_PageReferer,2018,1,6,10
94057,de89bac5-57c6-ecfb-184d-cc4e973c31ac,7474,Desktop,Other_OS,Other_PageReferer,2018,1,6,10
94059,de89bac5-57c6-ecfb-184d-cc4e973c31ac,7474,Desktop,Other_OS,Other_PageReferer,2018,1,6,10
94062,549baee8-14f2-c239-2549-1c0b65801e13,7068,Mobile,Android,HomeWebsite,2018,1,6,10
94067,6ca2a089-3ef6-35e2-6f97-94414e347d0e,5261,Mobile,Android,Google,2018,1,6,10
94071,801505da-6af3-942f-2d77-21d98ffa636d,5369,Mobile,Android,Google,2018,1,6,10
94074,73aff587-468b-b27b-7ff6-a3947760bf54,5884,Desktop,Macintosh,Google,2018,1,6,10
94075,a5a81f83-54c5-d964-0582-d6b6f73eef9b,7928,Mobile,Android,Other_PageReferer,2018,1,6,10
94080,801505da-6af3-942f-2d77-21d98ffa636d,5369,Mobile,Android,Google,2018,1,6,10
94081,801505da-6af3-942f-2d77-21d98ffa636d,5369,Mobile,Android,Google,2018,1,6,10
94082,801505da-6af3-942f-2d77-21d98ffa636d,5369,Mobile,Android,Google,2018,1,6,10
94084,061446c1-a549-6dd9-2f8c-773c973565ab,7491,Mobile,iPhone,HomeWebsite,2018,1,6,10
94086,8ae19bed-e33a-7615-62a0-13cc2d5dee99,5009,Mobile,iPhone,HomeWebsite,2018,1,6,10
94087,061446c1-a549-6dd9-2f8c-773c973565ab,7491,Mobile,iPhone,HomeWebsite,2018,1,6,10
94088,b82646eb-1b0b-7c32-724b-a5f5bde1fcb1,9302,Desktop,Windows,HomeWebsite,2018,1,6,10
94090,801505da-6af3-942f-2d77-21d98ffa636d,5369,Mobile,Android,Google,2018,1,6,10
94092,6ca2a089-3ef6-35e2-6f97-94414e347d0e,5261,Mobile,Android,Google,2018,1,6,10
94095,b82646eb-1b0b-7c32-724b-a5f5bde1fcb1,9066,Desktop,Windows,HomeWebsite,2018,1,6,10
94098,061446c1-a549-6dd9-2f8c-773c973565ab,5554,Mobile,iPhone,HomeWebsite,2018,1,6,10
94103,15f55f82-1ae6-8c7f-d33d-6fa1e9d1975e,5598,Mobile,Android,Other_PageReferer,2018,1,6,10
94104,70024ad9-de2f-a7ce-c95c-c148c9cd0c44,3709,Desktop,Windows,HomeWebsite,2018,1,6,10
94105,6018e0a9-ed6d-871b-dbc1-a51d6798f369,6461,Mobile,iPhone,Google,2018,1,6,10
94108,349748d0-e11c-af47-d342-5203caf361b0,9183,Mobile,iPhone,Google,2018,1,6,10
94109,db288bf8-c83e-d8eb-c6b3-2372fbd87526,8828,Mobile,Android,Google,2018,1,6,10
94110,cabaed16-712c-cb26-128c-f4ea1e92a0b7,5598,Mobile,Android,Other_PageReferer,2018,1,6,10
94112,70024ad9-de2f-a7ce-c95c-c148c9cd0c44,5679,Desktop,Windows,Google,2018,1,6,10
94113,65933f88-e703-2c2e-332f-c7a1041ea38e,8888,Desktop,Windows,HomeWebsite,2018,1,6,10
94114,6ae01e34-b1c3-e60e-da29-f91c15591169,4423,Mobile,Android,HomeWebsite,2018,1,6,10
94118,70024ad9-de2f-a7ce-c95c-c148c9cd0c44,5594,Desktop,Windows,HomeWebsite,2018,1,6,10
94122,65933f88-e703-2c2e-332f-c7a1041ea38e,8888,Desktop,Windows,HomeWebsite,2018,1,6,10
94125,65933f88-e703-2c2e-332f-c7a1041ea38e,3114,Desktop,Windows,Google,2018,1,6,10
94130,79d57d00-1b17-42de-20a4-7d39b6ba0b8e,8621,Mobile,iPhone,HomeWebsite,2018,1,6,10
94131,a5a81f83-54c5-d964-0582-d6b6f73eef9b,6478,Mobile,Android,Other_PageReferer,2018,1,6,10
94132,c397534c-a800-6f41-8e86-d6431826810d,3843,Desktop,Macintosh,HomeWebsite,2018,1,6,10
94138,801505da-6af3-942f-2d77-21d98ffa636d,8123,Mobile,Android,HomeWebsite,2018,1,6,10
94139,6ae01e34-b1c3-e60e-da29-f91c15591169,8700,Mobile,Android,HomeWebsite,2018,1,6,10
94140,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3588,Desktop,Other_OS,Other_PageReferer,2018,1,6,10
94141,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3588,Desktop,Other_OS,Other_PageReferer,2018,1,6,10
94144,801505da-6af3-942f-2d77-21d98ffa636d,8123,Mobile,Android,HomeWebsite,2018,1,6,10
94145,349748d0-e11c-af47-d342-5203caf361b0,9183,Mobile,iPhone,HomeWebsite,2018,1,6,10
94146,db288bf8-c83e-d8eb-c6b3-2372fbd87526,8828,Mobile,Android,Google,2018,1,6,10
94147,75176d9d-23c4-9b14-9f3a-639e3151f1d4,9084,Mobile,iPhone,Facebook,2018,1,6,10
94148,d3d1d269-aaed-a435-ce24-b1e31a06300f,3323,Mobile,Android,Other_PageReferer,2018,1,6,10
94149,db288bf8-c83e-d8eb-c6b3-2372fbd87526,8828,Mobile,Android,Google,2018,1,6,10
94152,8d542864-a900-18d4-70e4-8ee3aa1dde4e,5657,Mobile,iPhone,Other_PageReferer,2018,1,6,10
94158,60e384b0-3b4c-9272-013a-973326122dad,1775,Mobile,iPhone,Google,2018,1,6,10
94159,801505da-6af3-942f-2d77-21d98ffa636d,5369,Mobile,Android,Google,2018,1,6,10
94160,6ae01e34-b1c3-e60e-da29-f91c15591169,9034,Mobile,Android,HomeWebsite,2018,1,6,10
94162,0c42368f-d28b-c677-3d5a-10d59397daac,8475,Mobile,Android,Google,2018,1,6,10
94163,4a1daada-bd6e-be04-0d26-317d526de6ac,6519,Mobile,Android,Google,2018,1,6,10
94165,801505da-6af3-942f-2d77-21d98ffa636d,5369,Mobile,Android,Google,2018,1,6,10
94167,b568cfb8-1c76-77ef-8cc8-42305cc989e3,3323,Mobile,Android,Other_PageReferer,2018,1,6,10
94177,801505da-6af3-942f-2d77-21d98ffa636d,8103,Mobile,Android,HomeWebsite,2018,1,6,10
94184,6018e0a9-ed6d-871b-dbc1-a51d6798f369,6461,Mobile,iPhone,HomeWebsite,2018,1,6,10
94188,d901e4fa-a419-b850-4e04-9a5ad10df19c,6502,Mobile,iPhone,HomeWebsite,2018,1,6,10
94189,450c29ad-7304-6fbc-580a-75c305f5942d,9178,Desktop,Windows,HomeWebsite,2018,1,6,10
94190,be784b0d-8701-7447-52b1-fa77a669d807,8447,Mobile,iPhone,HomeWebsite,2018,1,6,10
94195,f7946f09-7ab4-938a-a489-4401ca3cb17e,8997,Mobile,iPhone,Google,2018,1,6,10
94207,f52278e4-b7ad-ff9c-82bd-0f77c22995e2,8717,Mobile,Android,Google,2018,1,6,10
94212,2b64250c-588a-d161-1c0e-0bdd56abf568,908,Mobile,Android,Other_PageReferer,2018,1,6,10
94213,e634ac69-5d57-853b-5c2a-9fa370f42a9d,6827,Desktop,Windows,Google,2018,1,6,10
94214,b01bbc6c-a97f-7ddd-a143-f30819436198,6886,Desktop,Windows,Google,2018,1,6,10
94215,b01bbc6c-a97f-7ddd-a143-f30819436198,6886,Desktop,Windows,Google,2018,1,6,10
94217,5f7c26fe-c2cb-0237-82f6-b5c26c3842b1,9030,Desktop,Macintosh,HomeWebsite,2018,1,6,10
94218,41d41b09-fc7a-2395-febf-277f5dba9d53,3135,Mobile,Android,Google,2018,1,6,10
94219,2b64250c-588a-d161-1c0e-0bdd56abf568,908,Mobile,Android,Other_PageReferer,2018,1,6,10
94220,114627c4-145a-8e81-07bb-b9bef2ffcbd8,5440,Mobile,iPhone,Google,2018,1,6,10
94223,e89b2930-bba9-60d6-f8cf-bc85ed3202a3,4780,Mobile,Android,Other_PageReferer,2018,1,6,10
94224,db288bf8-c83e-d8eb-c6b3-2372fbd87526,8623,Mobile,Android,Google,2018,1,6,10
94227,c6ed7abf-3dc2-253f-035d-80f296845247,9108,Mobile,Android,HomeWebsite,2018,1,6,10
94231,e065f83b-d2c8-de05-e3e8-33a497c7c91a,5857,Mobile,Android,Google,2018,1,6,10
94232,d901e4fa-a419-b850-4e04-9a5ad10df19c,6559,Mobile,iPhone,HomeWebsite,2018,1,6,10
94234,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,4201,Mobile,Android,Other_PageReferer,2018,1,6,10
94241,e065f83b-d2c8-de05-e3e8-33a497c7c91a,5857,Mobile,Android,Google,2018,1,6,10
94243,9f7f99bb-8d56-5703-e131-6105d5629e0e,4201,Mobile,iPhone,HomeWebsite,2018,1,6,10
94244,c6ed7abf-3dc2-253f-035d-80f296845247,9108,Mobile,Android,HomeWebsite,2018,1,6,10
94251,26ccda09-012c-fe0d-263c-9f61d4e5f222,8717,Mobile,Android,Google,2018,1,6,10
94253,d901e4fa-a419-b850-4e04-9a5ad10df19c,3706,Mobile,iPhone,HomeWebsite,2018,1,6,10
94257,308e1707-eb88-e6be-62bb-dc73f6b06312,7788,Desktop,Windows,Google,2018,1,6,10
94259,9f91019e-44a7-179a-5e36-63432510a34b,7694,Mobile,iPad,HomeWebsite,2018,1,6,10
94260,c6ed7abf-3dc2-253f-035d-80f296845247,9108,Mobile,Android,HomeWebsite,2018,1,6,10
94261,1819c5be-3379-c621-06f1-45d8acc2fca6,8784,Mobile,Android,HomeWebsite,2018,1,6,10
94266,3ea0bb2d-2be0-12d1-c2bd-edb57603593e,7662,Mobile,Android,Other_PageReferer,2018,1,6,10
94267,6dd1c4d0-8848-181a-e549-c982ffcbceb2,9079,Desktop,Windows,HomeWebsite,2018,1,6,10
94270,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5858,Mobile,Android,Other_PageReferer,2018,1,6,10
94276,e794e215-3c6a-8b97-3699-01433101e16d,3756,Mobile,Android,HomeWebsite,2018,1,6,10
94281,3a707f39-23c5-cf0d-5fe8-cb2333010813,5886,Mobile,Android,Google,2018,1,6,10
94283,3ea0bb2d-2be0-12d1-c2bd-edb57603593e,3599,Mobile,Android,HomeWebsite,2018,1,6,10
94288,594697a8-efa6-9772-3496-1d3fdbd4a6f2,4201,Desktop,Windows,HomeWebsite,2018,1,6,10
94289,8bb42569-c51c-1da2-0515-413659524f1d,8224,Mobile,iPhone,Google,2018,1,6,10
94290,81e8be3d-2bcf-00da-1cb2-c80714998557,4745,Mobile,iPhone,Google,2018,1,6,10
94292,5a07a5b5-53e9-212f-d350-917197bd3fe3,8475,Mobile,iPhone,Google,2018,1,6,10
94297,c6ed7abf-3dc2-253f-035d-80f296845247,9108,Mobile,Android,HomeWebsite,2018,1,6,10
