project_id,district_id,province_id,project_status,landSize,starting_price_range,facility_1,facility_2,facility_3,facility_4,facility_5,facility_6
8365,1010.0,10.0,1,10218.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8275,2001.0,20.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8271,1202.0,12.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8433,1032.0,10.0,1,22400.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8418,7301.0,73.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
8278,2007.0,20.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8423,7301.0,73.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8431,2106.0,21.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8238,1204.0,12.0,1,6915.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
8225,1040.0,10.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8279,1204.0,12.0,1,9088.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8233,1206.0,12.0,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
8558,2101.0,21.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8574,1026.0,10.0,1,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8121,1204.0,12.0,1,12000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8577,7601.0,76.0,1,2200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8576,7701.0,77.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8247,1006.0,10.0,1,1294.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
8629,7604.0,76.0,1,1600.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
8366,1022.0,10.0,1,1200.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8340,1032.0,10.0,1,34000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8352,3101.0,31.0,1,1145.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8588,7001.0,70.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8591,7001.0,70.0,0,11482.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8587,1414.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8585,7707.0,77.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8586,7001.0,70.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8635,6501.0,65.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8104,1302.0,13.0,1,12738.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8277,7401.0,74.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8348,1206.0,12.0,1,5176.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
8327,1040.0,10.0,1,14400.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
8236,1032.0,10.0,1,11040.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
8424,4401.0,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8422,1030.0,10.0,1,831.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8425,3401.0,34.0,1,10800.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8420,7402.0,74.0,1,11090.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8299,1028.0,10.0,1,1791.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
8301,1032.0,10.0,0,6533.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8631,1103.0,11.0,1,7200.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
8401,2106.0,21.0,1,2828.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8339,1039.0,10.0,1,2800.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0
8637,5501.0,55.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8295,1206.0,12.0,1,7600.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
8583,7701.0,77.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8600,2101.0,21.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8604,1103.0,11.0,1,5200.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
8450,1049.0,10.0,1,1352.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
8429,3401.0,34.0,1,12000.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
8599,2101.0,21.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8598,7101.0,71.0,1,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
8602,8401.0,84.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8605,8401.0,84.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8447,1202.0,12.0,1,64800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8444,7301.0,73.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8280,1032.0,10.0,1,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
8351,8301.0,83.0,0,1044.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
8235,1301.0,13.0,1,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
8475,1006.0,10.0,1,800.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
8482,3401.0,34.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8603,8401.0,84.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8545,1303.0,13.0,1,21600.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8413,7301.0,73.0,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8607,8401.0,84.0,1,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
8405,5001.0,50.0,1,20400.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
8116,7307.0,73.0,1,17111.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8416,1029.0,10.0,1,1340.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8649,1011.0,10.0,1,12400.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8376,1302.0,13.0,1,12157.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8328,1202.0,12.0,1,10000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8281,1201.0,12.0,0,1500.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8146,7307.0,73.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8074,1049.0,10.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8680,1201.0,12.0,1,6554.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
8459,1025.0,10.0,1,10000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8471,4404.0,44.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8430,1006.0,10.0,1,800.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
8436,1034.0,10.0,1,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
8434,3001.0,30.0,1,14734.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8415,7301.0,73.0,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8435,7301.0,73.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8487,1401.0,14.0,1,18569.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
8095,1203.0,12.0,1,22800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8105,1017.0,10.0,0,1339.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8123,7306.0,73.0,1,20800.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8492,8401.0,84.0,1,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
8456,1005.0,10.0,1,473.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
8465,1201.0,12.0,1,4234.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8412,1017.0,10.0,1,371.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8421,1301.0,13.0,1,6400.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8441,1037.0,10.0,1,355.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
8439,1204.0,12.0,1,6073.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
8442,7301.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8426,3401.0,34.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8443,7301.0,73.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428,2001.0,20.0,1,20000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8440,7301.0,73.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8632,1024.0,10.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8646,6501.0,65.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8493,1406.0,14.0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
8641,6701.0,67.0,1,52800.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
8644,1046.0,10.0,1,11444.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8661,6501.0,65.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8499,1049.0,10.0,1,3992.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8500,1401.0,14.0,1,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8503,1401.0,14.0,1,17600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8437,1030.0,10.0,1,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
8663,3201.0,32.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8668,5201.0,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8670,6501.0,65.0,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8669,5201.0,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8664,6306.0,63.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8446,7301.0,73.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8449,1201.0,12.0,1,3852.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
8455,1044.0,10.0,1,1026.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8457,9201.0,92.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8454,2007.0,20.0,1,7685.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8678,1032.0,10.0,1,3652.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8654,5514.0,55.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8658,2108.0,21.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8656,6501.0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8466,3415.0,34.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8273,1202.0,12.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8689,1102.0,11.0,1,14862.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8688,1601.0,16.0,1,13370.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8472,3401.0,34.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8473,1026.0,10.0,1,4013.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
8481,9001.0,90.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8488,1406.0,14.0,1,17760.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8547,1406.0,14.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8537,8402.0,84.0,1,2406.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8686,5001.0,50.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8566,2101.0,21.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8567,2101.0,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8571,8604.0,86.0,1,2534.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8568,8415.0,84.0,1,7507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8569,8408.0,84.0,1,4900.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8706,6201.0,62.0,1,6595.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
8655,5201.0,52.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8696,6711.0,67.0,1,1306.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
8695,1202.0,12.0,1,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8693,1044.0,10.0,1,2029.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8690,4701.0,47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8201,1206.0,12.0,0,400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8730,1034.0,10.0,1,12000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8714,1306.0,13.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8223,1021.0,10.0,1,18888.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8195,1303.0,13.0,1,56400.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
8703,1014.0,10.0,1,643.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
8701,1020.0,10.0,1,320.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8720,1302.0,13.0,1,11763.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8662,6501.0,65.0,1,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
8597,9201.0,92.0,1,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
8595,7101.0,71.0,1,10854.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8594,9201.0,92.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8572,2102.0,21.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
8691,5015.0,50.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8718,1026.0,10.0,1,1600.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
8692,1204.0,12.0,1,7521.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8596,9201.0,92.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8610,8001.0,80.0,1,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
8659,1020.0,10.0,1,779.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
8711,1038.0,10.0,1,9040.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
8697,1042.0,10.0,1,37600.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8079,1021.0,10.0,1,9600.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8671,1204.0,12.0,1,9731.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8685,1202.0,12.0,1,25600.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8660,5201.0,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8717,1038.0,10.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8756,1042.0,10.0,1,31504.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8394,1406.0,14.0,1,21200.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8403,1047.0,10.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
8089,5001.0,50.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8075,1035.0,10.0,1,1415.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8762,1406.0,14.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8766,1306.0,13.0,1,6194.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8728,1025.0,10.0,1,645.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
8406,8301.0,83.0,1,11978.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8407,4101.0,41.0,1,15200.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8705,7306.0,73.0,1,26228.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8404,1034.0,10.0,1,2285.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
8694,2007.0,20.0,1,5427.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8253,1026.0,10.0,1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
8237,1017.0,10.0,1,3035.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
8627,1201.0,12.0,1,2610.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8612,1206.0,12.0,1,797.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8810,9001.0,90.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8653,6501.0,65.0,1,8048.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8674,7707.0,77.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
8642,6001.0,60.0,1,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
8811,1411.0,14.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
8843,1023.0,10.0,1,2159.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8726,1206.0,12.0,1,1164.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8727,1011.0,10.0,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
8675,1006.0,10.0,1,1976.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
8888,7401.0,74.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8725,1201.0,12.0,1,6614.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0
8746,1040.0,10.0,1,4346.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8676,1026.0,10.0,1,2103.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8677,1903.0,19.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8734,1046.0,10.0,1,10092.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8702,1301.0,13.0,1,400.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
8698,1016.0,10.0,1,478.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8735,7402.0,74.0,1,11090.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8707,1901.0,19.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8699,1046.0,10.0,1,6000.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
8531,1046.0,10.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8617,8001.0,80.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8715,1005.0,10.0,1,12997.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8736,1204.0,12.0,1,4861.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8750,1033.0,10.0,1,14000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8747,1104.0,11.0,1,3053.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
8753,1202.0,12.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8633,2007.0,20.0,1,20400.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8749,1103.0,11.0,1,88000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8636,1103.0,11.0,1,7272.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8751,1014.0,10.0,1,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
8752,1101.0,11.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8754,1039.0,10.0,1,400.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
8719,5015.0,50.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8748,1101.0,11.0,1,9153.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8245,1106.0,11.0,1,4446.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8150,4001.0,40.0,1,16387.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8294,1025.0,10.0,1,1116.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
8246,6501.0,65.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8543,7401.0,74.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8091,2001.0,20.0,1,24943.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
8076,1035.0,10.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8917,1305.0,13.0,1,37355.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8786,1406.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8767,1406.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8765,2103.0,21.0,1,724.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
8797,9011.0,90.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8792,9011.0,90.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8777,1006.0,10.0,1,1611.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
8789,9011.0,90.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8795,9011.0,90.0,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8783,1022.0,10.0,1,2091.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
8775,1206.0,12.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8923,2004.0,20.0,1,16400.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8820,3007.0,30.0,1,9200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8639,5501.0,55.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8710,5013.0,50.0,0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8330,1202.0,12.0,1,22800.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
8077,1047.0,10.0,1,470.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8804,9011.0,90.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8684,1103.0,11.0,1,34999.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
8638,5501.0,55.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8061,2009.0,20.0,1,70000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8138,1101.0,11.0,1,16129.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8729,1101.0,11.0,1,16903.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8846,2004.0,20.0,1,13834.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
8911,5001.0,50.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8924,1020.0,10.0,1,800.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8925,1015.0,10.0,1,1760.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8932,2401.0,24.0,1,4262.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8931,2404.0,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8092,1009.0,10.0,1,526.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
8193,7402.0,74.0,1,2728.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8119,1044.0,10.0,0,13972.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
8940,2009.0,20.0,1,6000.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8936,2404.0,24.0,1,1600.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8933,2403.0,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8409,7301.0,73.0,1,5493.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
8222,1201.0,12.0,1,8081.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
8934,2401.0,24.0,1,8000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8941,2106.0,21.0,1,36820.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
8939,1302.0,13.0,1,16000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8790,9001.0,90.0,1,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
8438,1038.0,10.0,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8427,1103.0,11.0,1,4135.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
8414,1203.0,12.0,1,4194.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
8815,3001.0,30.0,1,7200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8823,1101.0,11.0,1,12260.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
8252,2101.0,21.0,1,7716.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8373,1011.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8962,1021.0,10.0,1,24644.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8219,8001.0,80.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8107,1103.0,11.0,1,15600.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8137,1106.0,11.0,1,7189.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8346,1301.0,13.0,1,31200.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8829,1204.0,12.0,1,310.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8206,2007.0,20.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
8839,1101.0,11.0,1,1552.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8738,6001.0,60.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8269,1047.0,10.0,1,3200.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8139,1204.0,12.0,1,8542.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8971,1102.0,11.0,1,15921.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
8555,2101.0,21.0,1,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8955,1104.0,11.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
8964,5013.0,50.0,1,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
8739,1044.0,10.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8763,1039.0,10.0,1,695.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
8759,1007.0,10.0,1,473.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
8460,1011.0,10.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8764,1406.0,14.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
8672,6001.0,60.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8984,9201.0,92.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8345,1034.0,10.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
